UserID,last_session,first_session,session_count,avg_duration,avg_demand,total_demand,num_chargers_used,num_locations_used,tenure_days,days_since_last_session,churned,common_charger_type,common_location,common_company
208,2022-09-28 08:07:00,2021-10-17 14:10:00,153,35.888888888888886,9.991307189542484,1528.67,25,4,345,2,0,1,public area,0
209,2022-09-26 17:43:00,2022-08-12 12:18:00,17,47.8235294117647,15.859411764705882,269.61,10,8,45,4,0,1,public institution,0
210,2022-09-13 14:43:00,2022-01-19 11:01:00,19,116.78947368421052,6.815263157894737,129.49,4,2,237,17,0,0,market,1
211,2022-09-13 14:24:00,2022-09-10 18:12:00,5,125.4,15.498,77.49,3,2,2,17,0,0,resort,1
212,2022-09-30 13:02:00,2021-10-05 15:24:00,57,388.719298245614,46.2619298245614,2636.93,6,4,359,0,0,0,public area,1
213,2022-09-28 18:59:00,2021-10-05 20:10:00,40,32.4,9.64475,385.79,24,7,357,2,0,1,public institution,0
214,2022-09-28 11:08:00,2022-05-12 10:13:00,20,226.45,41.7025,834.05,14,7,139,2,0,1,public area,0
215,2022-09-24 13:14:00,2022-06-16 16:30:00,21,112.85714285714286,14.331428571428571,300.96,6,4,99,6,0,1,hotel,0
216,2022-09-28 20:03:00,2021-10-08 21:44:00,57,496.70175438596493,46.05508771929824,2625.14,4,3,354,2,0,0,company,1
217,2022-09-30 16:20:00,2022-07-10 08:22:00,23,118.47826086956522,21.76521739130435,500.6,19,7,82,0,0,1,hotel,0
218,2022-09-25 08:14:00,2022-05-29 08:29:00,35,128.6,9.385142857142858,328.48,5,3,118,5,0,0,public area,1
219,2022-09-30 09:14:00,2021-10-05 09:29:00,84,335.89285714285717,10.255357142857143,861.45,12,3,359,0,0,0,company,0
220,2022-09-13 10:58:00,2022-09-13 10:58:00,1,50.0,5.59,5.59,1,1,0,17,0,0,hotel,1
221,2022-09-13 09:08:00,2022-09-13 09:08:00,1,120.0,13.47,13.47,1,1,0,17,0,0,resort,1
222,2022-09-25 12:14:00,2022-06-26 19:23:00,23,41.95652173913044,15.08695652173913,347.0,3,2,90,5,0,1,public area,0
223,2022-09-29 08:42:00,2022-02-18 10:40:00,71,174.49295774647888,16.020704225352112,1137.47,1,1,222,1,0,0,company,1
224,2022-09-30 20:12:00,2022-07-02 14:13:00,22,74.36363636363636,17.90909090909091,394.0,20,9,90,0,0,1,sightseeing,0
225,2022-09-17 10:08:00,2022-09-13 09:34:00,2,62.0,28.305,56.61,1,1,4,13,0,1,public area,0
226,2022-09-13 06:27:00,2022-09-11 16:09:00,3,167.0,18.713333333333335,56.14,2,1,1,17,0,0,resort,1
227,2022-09-28 12:32:00,2021-11-05 06:19:00,82,32.5,16.75890243902439,1374.23,12,3,327,2,0,1,company,0
228,2022-09-13 08:45:00,2021-11-02 21:12:00,101,40.68316831683168,21.52188118811881,2173.71,28,5,314,17,0,1,public area,0
229,2022-09-29 07:50:00,2021-12-28 08:17:00,79,148.51898734177215,17.60708860759494,1390.96,5,1,274,1,0,0,golf,1
230,2022-09-26 21:09:00,2021-10-19 10:37:00,30,38.53333333333333,13.046666666666669,391.40000000000003,16,5,342,4,0,1,public area,0
231,2022-09-26 07:30:00,2021-11-29 16:40:00,25,50.36,18.034000000000002,450.85,5,2,300,4,0,1,public area,0
232,2022-09-10 13:25:00,2022-09-10 13:04:00,2,28.5,11.629999999999999,23.259999999999998,1,1,0,20,0,1,public area,0
233,2022-09-30 20:47:00,2021-11-08 19:17:00,76,438.9868421052632,37.518815789473685,2851.43,2,1,326,0,0,0,public institution,1
234,2022-09-12 21:05:00,2022-09-12 15:46:00,2,263.5,30.915,61.83,2,1,0,18,0,0,resort,1
235,2022-09-27 13:07:00,2022-06-03 21:43:00,37,268.5945945945946,33.972702702702705,1256.99,12,4,115,3,0,0,public area,1
236,2022-09-26 19:42:00,2021-10-12 15:07:00,91,288.94505494505495,32.8021978021978,2985.0,9,2,349,4,0,0,apartment,1
237,2022-09-26 18:24:00,2021-10-08 21:58:00,71,301.71830985915494,32.43225352112676,2302.69,9,4,352,4,0,0,public area,0
238,2022-09-12 20:36:00,2022-09-08 15:40:00,9,146.0,8.321111111111112,74.89,1,1,4,18,0,0,company,1
239,2022-09-30 16:08:00,2022-05-20 17:57:00,26,52.80769230769231,15.411923076923078,400.71000000000004,22,7,132,0,0,1,sightseeing,0
240,2022-09-17 17:09:00,2021-10-01 17:53:00,74,394.02702702702703,40.93378378378378,3029.1,2,1,350,13,0,0,public area,1
241,2022-09-30 18:47:00,2021-10-01 18:58:00,171,230.67251461988303,10.553450292397661,1804.64,14,5,363,0,0,0,market,1
242,2022-09-20 09:26:00,2021-10-24 06:59:00,56,101.69642857142857,16.995,951.72,33,8,331,10,0,1,public institution,0
243,2022-09-28 08:58:00,2021-12-25 20:23:00,33,257.6666666666667,26.826060606060604,885.26,2,1,276,2,0,0,company,1
244,2022-09-25 17:45:00,2021-10-02 18:29:00,61,270.9016393442623,28.345901639344262,1729.1,8,3,357,5,0,0,public area,1
245,2022-09-30 08:28:00,2021-10-01 19:28:00,130,282.83076923076925,32.31684615384615,4201.19,21,4,363,0,0,0,public institution,0
246,2022-09-27 19:10:00,2022-05-07 19:50:00,38,86.97368421052632,15.474210526315789,588.02,33,6,142,3,0,1,hotel,0
247,2022-09-26 21:22:00,2021-10-02 13:05:00,55,52.763636363636365,16.899454545454546,929.47,7,4,359,4,0,1,sightseeing,0
248,2022-09-12 21:04:00,2022-07-17 21:32:00,33,133.57575757575756,14.011818181818182,462.39,11,3,56,18,0,0,public institution,0
250,2022-09-27 20:00:00,2022-08-16 18:09:00,11,41.27272727272727,21.682727272727274,238.51,6,2,42,3,0,1,public institution,0
251,2022-09-29 19:37:00,2022-01-15 01:27:00,90,148.76666666666668,19.867444444444445,1788.07,10,3,257,1,0,0,public area,1
252,2022-09-19 11:02:00,2022-07-29 16:25:00,18,59.44444444444444,19.25611111111111,346.61,16,7,51,11,0,1,public area,0
253,2022-09-12 16:38:00,2022-02-02 18:01:00,16,190.0625,21.831875,349.31,2,1,221,18,0,0,apartment,1
254,2022-09-12 17:38:00,2022-05-21 15:42:00,20,50.4,20.28,405.6,17,7,114,18,0,1,sightseeing,0
255,2022-09-29 08:20:00,2021-10-01 08:16:00,113,298.070796460177,28.898318584070797,3265.51,12,2,363,1,0,0,company,1
256,2022-09-19 12:30:00,2021-10-10 21:38:00,33,113.24242424242425,19.71393939393939,650.56,18,7,343,11,0,1,company,0
257,2022-09-12 15:36:00,2022-09-12 15:36:00,1,40.0,2.3,2.3,1,1,0,18,0,0,market,1
258,2022-09-28 13:48:00,2022-01-09 13:29:00,24,187.04166666666666,10.719166666666666,257.26,9,5,262,2,0,0,public institution,0
259,2022-09-12 15:25:00,2021-11-12 08:54:00,16,30.1875,20.365624999999998,325.84999999999997,6,4,304,18,0,1,public parking lot,0
260,2022-09-28 13:02:00,2022-06-04 19:27:00,120,34.125,17.974333333333334,2156.92,49,10,115,2,0,1,public area,0
261,2022-09-20 11:45:00,2022-05-12 16:27:00,44,102.04545454545455,28.24909090909091,1242.96,23,8,130,10,0,1,public area,0
262,2022-09-24 14:04:00,2021-10-21 13:52:00,37,165.24324324324326,18.756756756756758,694.0,9,4,338,6,0,0,apartment,1
263,2022-09-28 11:39:00,2021-12-09 17:50:00,20,88.1,16.5335,330.67,10,5,292,2,0,0,public institution,0
265,2022-09-17 14:32:00,2021-12-25 13:22:00,83,99.1566265060241,21.11578313253012,1752.61,57,10,266,13,0,1,public area,0
266,2022-09-26 11:48:00,2021-10-04 09:55:00,118,107.66949152542372,10.885169491525424,1284.45,25,4,357,4,0,0,public institution,0
267,2022-09-24 08:38:00,2022-04-17 17:46:00,40,156.825,33.583,1343.32,21,4,159,6,0,1,resort,0
268,2022-09-30 12:46:00,2021-12-01 20:40:00,119,45.48739495798319,23.383529411764705,2782.64,33,8,302,0,0,1,public institution,0
269,2022-09-12 12:05:00,2022-01-27 08:43:00,4,73.0,4.1899999999999995,16.759999999999998,3,3,228,18,0,0,hotel,0
270,2022-09-23 19:27:00,2021-10-01 09:05:00,153,399.8692810457516,28.878039215686275,4418.34,15,6,357,7,0,0,restaurant,0
271,2022-09-26 19:52:00,2022-05-08 14:08:00,35,69.45714285714286,18.002000000000002,630.07,27,9,141,4,0,1,public area,0
272,2022-09-24 09:21:00,2021-10-09 11:35:00,35,156.54285714285714,9.168571428571427,320.9,7,1,349,6,0,0,public institution,0
273,2022-09-12 12:34:00,2022-06-05 15:01:00,5,56.0,3.198,15.99,5,3,98,18,0,0,hotel,0
274,2022-09-30 11:42:00,2022-08-18 20:43:00,14,65.78571428571429,20.217142857142857,283.04,11,4,42,0,0,1,public area,0
275,2022-09-18 18:08:00,2022-09-10 11:43:00,6,30.0,22.439999999999998,134.64,5,1,8,12,0,1,public area,0
276,2022-09-30 20:23:00,2021-10-15 15:20:00,57,42.56140350877193,23.932280701754383,1364.1399999999999,10,4,350,0,0,1,public area,0
277,2022-09-12 09:20:00,2022-03-21 12:50:00,27,380.6296296296296,39.76259259259259,1073.59,6,1,174,18,0,0,apartment,1
278,2022-09-29 17:12:00,2022-04-11 07:41:00,38,271.2894736842105,30.41578947368421,1155.8,2,1,171,1,0,0,public institution,0
279,2022-09-29 21:04:00,2021-10-01 16:45:00,121,32.710743801652896,19.949338842975205,2413.87,11,5,363,1,0,1,public parking lot,0
280,2022-09-29 00:52:00,2022-02-09 00:31:00,97,417.5979381443299,41.08288659793814,3985.04,7,2,232,1,0,0,apartment,1
281,2022-09-30 17:20:00,2022-05-23 15:44:00,27,81.5925925925926,17.58962962962963,474.92,25,8,130,0,0,1,sightseeing,0
282,2022-09-29 13:36:00,2022-07-01 17:16:00,28,86.46428571428571,49.29642857142857,1380.3,5,4,89,1,0,1,restaurant,0
283,2022-09-25 12:19:00,2021-10-01 18:14:00,112,226.22321428571428,23.474732142857142,2629.17,2,1,358,5,0,0,apartment,1
284,2022-09-29 11:20:00,2022-07-28 09:24:00,11,52.18181818181818,36.31909090909091,399.51,3,2,63,1,0,1,public parking lot,0
285,2022-09-29 21:24:00,2021-11-25 17:21:00,89,407.13483146067415,21.509213483146066,1914.32,11,6,308,1,0,0,apartment,0
286,2022-09-28 15:37:00,2022-05-29 17:52:00,44,133.4318181818182,15.922954545454546,700.61,34,9,121,2,0,1,public area,0
287,2022-09-29 18:16:00,2022-07-01 10:53:00,32,34.25,20.113125,643.62,7,5,90,1,0,1,public parking lot,0
288,2022-09-12 01:12:00,2022-09-12 01:12:00,1,390.0,45.92,45.92,1,1,0,18,0,0,hotel,1
289,2022-09-27 23:29:00,2022-01-07 16:15:00,49,262.0408163265306,28.856122448979594,1413.95,2,1,263,2,0,0,hotel,1
290,2022-09-11 22:15:00,2022-09-11 22:15:00,1,419.0,47.36,47.36,1,1,0,19,0,0,hotel,1
291,2022-09-30 10:22:00,2021-10-05 14:28:00,88,251.8409090909091,24.881704545454546,2189.59,5,1,359,0,0,0,apartment,1
292,2022-09-11 19:04:00,2022-09-11 19:04:00,1,401.0,44.66,44.66,1,1,0,19,0,0,hotel,1
293,2022-09-30 21:02:00,2021-09-30 23:22:00,118,92.87288135593221,15.416101694915254,1819.1,23,8,364,0,0,0,public area,1
294,2022-09-22 21:27:00,2021-10-11 13:48:00,36,392.25,41.132777777777775,1480.78,10,1,346,8,0,0,apartment,1
295,2022-09-25 13:08:00,2022-09-11 21:16:00,7,88.0,4.051428571428572,28.36,6,3,13,5,0,0,resort,0
296,2022-09-11 21:25:00,2022-09-01 21:26:00,3,33.0,24.066666666666663,72.19999999999999,3,1,9,19,0,1,public parking lot,0
297,2022-09-11 15:43:00,2022-09-11 15:43:00,1,360.0,39.76,39.76,1,1,0,19,0,0,hotel,1
298,2022-09-25 16:28:00,2022-08-10 21:26:00,15,123.46666666666667,2.25,33.75,1,1,45,5,0,0,hotel,1
299,2022-09-11 20:38:00,2022-01-17 09:08:00,3,80.33333333333333,13.13,39.39,3,2,237,19,0,0,hotel,1
300,2022-09-16 17:15:00,2022-07-03 13:32:00,8,103.625,6.225,49.8,1,1,75,14,0,0,public area,0
301,2022-09-30 17:32:00,2021-10-04 14:33:00,185,35.42702702702703,12.314864864864864,2278.25,19,5,361,0,0,1,public area,0
302,2022-09-20 16:03:00,2022-04-19 15:28:00,23,404.3478260869565,44.71739130434783,1028.5,4,3,154,10,0,0,apartment,0
303,2022-09-30 09:16:00,2022-07-05 17:52:00,28,37.214285714285715,33.792857142857144,946.2,7,4,86,0,0,1,public institution,0
304,2022-09-26 06:36:00,2021-10-06 18:59:00,180,139.23888888888888,8.144333333333334,1465.98,24,5,354,4,0,0,public institution,0
305,2022-09-11 17:57:00,2022-09-10 19:05:00,2,314.0,31.595,63.19,2,1,0,19,0,0,hotel,0
306,2022-09-11 16:48:00,2022-06-28 12:02:00,3,111.33333333333333,11.846666666666666,35.54,2,2,75,19,0,0,resort,0
307,2022-09-25 19:35:00,2022-06-14 17:28:00,15,57.46666666666667,38.77733333333333,581.66,7,5,103,5,0,1,market,0
308,2022-09-11 16:58:00,2022-09-09 19:13:00,3,93.33333333333333,10.583333333333334,31.75,1,1,1,19,0,0,resort,1
309,2022-09-18 21:10:00,2021-12-12 10:05:00,65,73.6923076923077,8.060307692307692,523.92,29,9,280,12,0,0,golf,0
310,2022-09-28 08:34:00,2022-06-21 17:54:00,22,127.54545454545455,13.93,306.46,2,1,98,2,0,0,public area,1
311,2022-09-21 12:24:00,2021-10-31 11:49:00,3,93.0,5.68,17.04,3,3,325,9,0,0,camping,0
312,2022-09-25 14:24:00,2022-04-09 16:53:00,31,350.48387096774195,22.798709677419353,706.76,10,5,168,5,0,0,apartment,0
313,2022-09-28 14:52:00,2022-04-06 15:07:00,98,42.234693877551024,25.077653061224492,2457.61,10,6,174,2,0,1,public institution,0
314,2022-09-11 13:27:00,2022-09-03 14:45:00,2,105.0,6.34,12.68,2,2,7,19,0,0,public area,0
315,2022-09-11 14:21:00,2022-09-11 14:21:00,1,34.0,30.54,30.54,1,1,0,19,0,1,sightseeing,0
316,2022-09-11 13:53:00,2022-08-20 14:09:00,2,79.0,4.8,9.6,2,1,21,19,0,0,sightseeing,0
317,2022-09-29 20:22:00,2021-10-02 15:42:00,83,346.30120481927713,36.53120481927711,3032.09,8,4,362,1,0,0,public area,1
318,2022-09-18 12:41:00,2022-01-23 19:43:00,26,96.92307692307692,31.842692307692307,827.91,15,6,237,12,0,1,public area,0
319,2022-09-11 12:34:00,2022-08-02 19:41:00,6,40.5,10.215,61.29,5,5,39,19,0,1,market,0
320,2022-09-22 21:16:00,2022-08-10 13:18:00,7,48.285714285714285,36.220000000000006,253.54000000000002,5,3,43,8,0,1,public area,0
321,2022-09-11 12:47:00,2022-09-11 12:47:00,1,1.0,1.5,1.5,1,1,0,19,0,1,public parking lot,0
322,2022-09-11 12:20:00,2022-03-25 16:50:00,20,113.35,14.416,288.32,11,6,169,19,0,1,public parking lot,0
323,2022-09-11 10:27:00,2021-11-16 10:06:00,15,404.3333333333333,45.559999999999995,683.4,4,2,299,19,0,0,public area,1
324,2022-09-29 10:40:00,2022-02-03 11:34:00,134,113.98507462686567,6.693432835820896,896.92,3,2,237,1,0,0,sightseeing,0
325,2022-09-11 07:07:00,2022-01-07 14:36:00,32,185.71875,19.5578125,625.85,7,4,246,19,0,0,apartment,0
326,2022-09-30 08:47:00,2021-10-18 15:20:00,51,33.19607843137255,23.879019607843137,1217.83,27,7,346,0,0,1,public area,0
327,2022-09-11 11:42:00,2022-09-08 07:42:00,4,24.5,17.3425,69.37,3,3,3,19,0,1,public parking lot,0
328,2022-09-17 13:16:00,2022-09-04 11:50:00,4,189.0,20.9,83.6,3,1,13,13,0,0,apartment,1
329,2022-09-30 19:26:00,2021-11-03 07:52:00,79,397.3164556962025,47.911265822784806,3784.99,9,4,331,0,0,0,public area,1
330,2022-09-28 19:46:00,2022-01-09 13:06:00,21,253.71428571428572,32.3947619047619,680.29,18,8,262,2,0,0,apartment,0
331,2022-09-10 21:58:00,2022-05-21 16:58:00,35,130.2,16.369714285714288,572.94,29,8,112,20,0,0,hotel,0
332,2022-09-10 17:37:00,2022-09-10 17:37:00,1,377.0,41.96,41.96,1,1,0,20,0,0,hotel,1
333,2022-09-30 07:28:00,2022-05-27 14:41:00,32,49.21875,15.38125,492.2,27,9,125,0,0,1,public parking lot,0
334,2022-09-24 20:37:00,2021-10-03 09:03:00,23,103.65217391304348,44.12217391304348,1014.8100000000001,4,2,356,6,0,1,apartment,0
335,2022-09-10 18:53:00,2022-09-10 07:48:00,2,147.5,16.675,33.35,2,1,0,20,0,0,resort,1
336,2022-09-27 23:00:00,2022-04-21 09:29:00,47,36.723404255319146,41.132553191489365,1933.23,4,3,159,2,0,1,company,0
338,2022-09-10 19:15:00,2022-09-10 19:15:00,1,75.0,8.55,8.55,1,1,0,20,0,0,public area,1
339,2022-09-10 18:57:00,2021-10-21 14:46:00,57,106.98245614035088,23.51438596491228,1340.32,17,5,324,20,0,0,public area,0
340,2022-09-10 15:14:00,2021-10-17 13:12:00,31,155.61290322580646,24.938064516129035,773.08,14,6,328,20,0,0,public area,1
341,2022-09-10 18:22:00,2022-09-08 21:19:00,3,138.66666666666666,13.5,40.5,2,2,1,20,0,0,resort,0
342,2022-09-25 15:51:00,2022-09-17 11:36:00,4,92.25,5.4475,21.79,4,2,8,5,0,0,sightseeing,0
343,2022-09-29 17:21:00,2021-10-23 06:47:00,77,100.3896103896104,5.605194805194805,431.6,20,6,341,1,0,0,public area,0
345,2022-09-27 12:41:00,2022-05-20 14:49:00,39,47.717948717948715,15.830512820512821,617.39,28,7,129,3,0,1,public area,0
346,2022-09-24 20:14:00,2021-10-10 11:28:00,46,180.54347826086956,6.777391304347826,311.76,20,9,349,6,0,0,resort,0
347,2022-09-10 15:42:00,2022-09-10 15:42:00,1,11.0,1.3,1.3,1,1,0,20,0,0,company,1
348,2022-09-10 13:53:00,2022-05-08 19:44:00,9,85.33333333333333,8.777777777777779,79.0,4,4,124,20,0,0,apartment,0
349,2022-09-30 13:01:00,2022-06-22 14:32:00,38,93.44736842105263,16.661315789473683,633.13,30,8,99,0,0,0,hotel,0
350,2022-09-21 16:17:00,2022-04-21 07:41:00,28,34.035714285714285,22.290714285714284,624.14,13,4,153,9,0,1,public institution,0
351,2022-09-28 18:07:00,2022-08-01 23:32:00,11,284.27272727272725,25.89636363636364,284.86,3,1,57,2,0,0,camping,1
352,2022-09-28 16:49:00,2022-03-11 08:48:00,41,30.804878048780488,10.600975609756098,434.64,31,9,201,2,0,1,public area,0
353,2022-09-26 22:40:00,2021-11-26 23:09:00,22,507.0,55.68954545454546,1225.17,5,1,303,3,0,0,camping,1
354,2022-09-25 20:21:00,2022-01-23 18:10:00,60,299.65,32.642833333333336,1958.57,5,1,245,5,0,0,camping,1
355,2022-09-10 05:45:00,2022-09-08 14:56:00,6,20.666666666666668,8.273333333333333,49.64,2,1,1,20,0,1,public institution,0
356,2022-09-25 14:18:00,2021-10-01 18:41:00,121,110.36363636363636,8.664545454545456,1048.41,29,9,358,5,0,0,camping,1
357,2022-09-28 12:49:00,2021-10-02 18:56:00,56,104.46428571428571,32.692142857142855,1830.76,31,9,360,2,0,1,public parking lot,0
358,2022-09-10 00:44:00,2022-09-09 19:29:00,2,206.5,23.439999999999998,46.879999999999995,1,1,0,20,0,0,resort,1
359,2022-09-29 09:20:00,2022-06-07 21:19:00,26,156.96153846153845,23.12769230769231,601.32,13,6,113,1,0,1,apartment,0
360,2022-09-24 13:21:00,2022-08-06 22:59:00,4,354.25,41.364999999999995,165.45999999999998,3,2,48,6,0,0,public area,1
361,2022-09-09 20:15:00,2022-09-08 18:03:00,2,198.0,20.935000000000002,41.870000000000005,1,1,1,21,0,0,public area,1
362,2022-09-29 22:07:00,2021-09-30 21:05:00,216,123.45833333333333,15.215694444444445,3286.59,47,6,364,1,0,0,public institution,1
363,2022-09-25 16:41:00,2022-09-06 17:25:00,10,273.8,31.043,310.43,1,1,18,5,0,0,public area,1
364,2022-09-20 17:13:00,2022-09-04 09:23:00,3,293.3333333333333,28.733333333333334,86.2,2,1,16,10,0,0,apartment,0
365,2022-09-09 18:21:00,2022-03-04 08:04:00,2,125.5,23.75,47.5,2,2,189,21,0,0,public area,0
366,2022-09-09 17:53:00,2022-09-09 17:53:00,1,41.0,3.21,3.21,1,1,0,21,0,1,public institution,0
367,2022-09-29 19:40:00,2022-02-23 10:19:00,46,133.08695652173913,25.307608695652174,1164.15,9,5,218,1,0,1,public parking lot,0
368,2022-09-27 18:27:00,2021-10-03 18:57:00,25,123.56,4.312,107.8,7,5,358,3,0,0,market,1
369,2022-09-26 21:16:00,2022-03-29 05:08:00,34,38.6764705882353,34.40529411764706,1169.78,7,6,181,4,0,1,public institution,0
370,2022-09-23 12:46:00,2022-01-21 22:38:00,103,236.19417475728156,30.892038834951457,3181.88,10,4,244,7,0,0,company,1
371,2022-09-09 13:18:00,2022-02-17 14:04:00,25,161.0,6.1728,154.32,9,3,203,21,0,0,company,0
372,2022-09-09 12:34:00,2022-09-04 08:47:00,4,157.25,9.25,37.0,2,1,5,21,0,0,apartment,0
373,2022-09-29 13:47:00,2021-11-06 13:56:00,32,44.6875,17.3809375,556.19,15,5,326,1,0,1,market,0
374,2022-09-09 13:08:00,2022-02-04 08:50:00,16,78.375,29.618125,473.89,4,2,217,21,0,1,public institution,0
375,2022-09-26 10:00:00,2021-10-22 17:48:00,48,317.25,31.558333333333334,1514.8,11,1,338,4,0,0,apartment,1
376,2022-09-30 10:28:00,2022-08-22 10:15:00,14,149.35714285714286,15.194999999999999,212.73,2,1,39,0,0,0,resort,1
378,2022-09-20 13:39:00,2021-11-04 12:37:00,55,193.07272727272726,22.917272727272728,1260.45,11,5,320,10,0,0,golf,1
379,2022-09-28 15:14:00,2022-01-07 13:42:00,36,85.38888888888889,9.305277777777778,334.99,8,4,264,2,0,0,golf,1
380,2022-09-09 10:56:00,2022-01-12 20:33:00,6,14.333333333333334,8.843333333333332,53.059999999999995,5,3,239,21,0,1,public institution,0
381,2022-06-13 15:03:00,2021-10-08 15:42:00,12,22.083333333333332,13.045,156.54,9,5,247,109,1,1,public area,0
382,2022-09-09 08:47:00,2022-08-16 18:09:00,3,194.66666666666666,29.95,89.85,3,3,23,21,0,0,public area,0
383,2022-09-17 07:05:00,2021-10-07 21:22:00,72,120.58333333333333,11.403055555555556,821.02,6,2,344,13,0,0,camping,1
384,2022-09-08 21:13:00,2022-09-03 14:18:00,2,364.5,31.195,62.39,2,2,5,22,0,0,public parking lot,0
385,2022-09-30 09:10:00,2021-10-10 16:23:00,75,159.86666666666667,7.676000000000001,575.7,18,8,354,0,0,0,golf,1
386,2022-09-29 15:31:00,2022-08-09 02:38:00,14,381.2857142857143,45.14857142857143,632.08,3,1,51,1,0,0,apartment,1
387,2022-09-28 17:01:00,2022-09-09 00:29:00,4,349.75,39.769999999999996,159.07999999999998,2,1,19,2,0,0,public area,1
388,2022-09-29 20:07:00,2021-09-30 22:13:00,30,510.73333333333335,47.169333333333334,1415.08,10,1,363,1,0,0,apartment,1
389,2022-09-28 22:08:00,2021-10-15 19:14:00,52,134.59615384615384,33.074230769230766,1719.86,15,5,348,2,0,1,public parking lot,0
390,2022-09-30 15:04:00,2021-09-30 21:39:00,81,227.1604938271605,27.224074074074075,2205.15,8,6,364,0,0,0,company,1
391,2022-09-24 16:49:00,2021-09-30 20:48:00,72,358.4166666666667,38.20402777777778,2750.69,2,1,358,6,0,0,public area,1
392,2022-09-08 20:16:00,2022-09-07 21:16:00,3,172.66666666666666,19.26,57.78,2,1,0,22,0,0,hotel,1
393,2022-09-08 17:35:00,2022-09-08 17:02:00,2,217.5,23.65,47.3,1,1,0,22,0,0,hotel,1
394,2022-09-08 21:22:00,2022-09-03 21:08:00,2,92.5,55.864999999999995,111.72999999999999,2,1,5,22,0,1,restaurant,0
395,2022-09-08 19:38:00,2022-09-08 19:38:00,1,197.0,22.3,22.3,1,1,0,22,0,0,hotel,1
396,2022-09-29 19:30:00,2021-10-12 15:10:00,75,67.72,12.382666666666667,928.7,44,8,352,1,0,1,company,0
397,2022-09-08 18:42:00,2022-09-08 18:42:00,1,176.0,19.58,19.58,1,1,0,22,0,0,resort,1
398,2022-09-06 12:42:00,2022-09-06 12:42:00,1,52.0,3.12,3.12,1,1,0,24,0,0,hotel,0
399,2022-09-30 12:46:00,2022-08-26 18:11:00,7,213.71428571428572,25.797142857142855,180.57999999999998,2,1,34,0,0,0,public area,1
400,2022-09-26 21:38:00,2022-09-08 12:45:00,6,57.0,29.66,177.96,3,3,18,4,0,1,sightseeing,0
401,2022-09-26 14:39:00,2021-10-06 09:13:00,73,137.23287671232876,15.642602739726028,1141.91,5,1,355,4,0,0,company,1
